og Ka_anostraca dKa_anostracaVScladocera p_anostracaVScladocera Ka_notostraca dKa_anostracaVSnotostraca p_anostracaVSnotostraca Ka_cladocera dKa_cladoceraVSnotostraca p_cladoceraVSnotostraca anostraca_GC_tot anostraca_GC_1st anostraca_GC_2nd anostraca_GC_3rd notostraca_GC_tot notostraca_GC_1st notostraca_GC_2nd notostraca_GC_3rd cladocera_GC_tot cladocera_GC_1st cladocera_GC_2nd cladocera_GC_3rdOG0004926 0.507321 0.0319523 0.228943 0.499797 0.00752395 0.80225 0.475369 -0.0244283 0.80225 0.393 0.461 0.356 0.363 0.440 0.510 0.390 0.419 0.438 0.498 0.345 0.471 
OG0004960 0.294977 0.0120539 0.56093 0.265159 0.0298174 0.16583 0.282923 0.0177635 0.16583 0.392 0.506 0.354 0.315 0.444 0.541 0.332 0.461 0.434 0.542 0.303 0.456 
OG0004961 0.296382 0.067247 0.0131967 0.203136 0.0932458 0.00143492 0.229135 0.0259988 0.00143492 0.369 0.497 0.299 0.311 0.417 0.489 0.308 0.455 0.424 0.495 0.303 0.475 
OG0004963 0.480076 0.174439 1e-07 0.281019 0.199056 1e-07 0.305636 0.024617 1e-07 0.393 0.494 0.329 0.356 0.489 0.573 0.337 0.557 0.485 0.568 0.346 0.541 
OG0004964 0.39912 0.0114077 0.759754 0.394706 0.00441488 0.911163 0.387713 -0.00699283 0.911163 0.370 0.401 0.388 0.320 0.548 0.526 0.437 0.682 0.548 0.506 0.458 0.680 
OG0004966 0.692652 0.0193467 0.613671 0.678485 0.0141667 0.731988 0.673305 -0.00518006 0.731988 0.395 0.510 0.389 0.285 0.491 0.497 0.393 0.584 0.482 0.500 0.389 0.557 
OG0004973 0.684779 0.00247311 0.938373 0.714337 -0.0295581 0.429316 0.682306 -0.0320313 0.429316 0.382 0.449 0.365 0.331 0.453 0.491 0.401 0.466 0.468 0.553 0.402 0.450 
OG0004976 0.183182 0.0283706 0.10916 0.189345 -0.0061636 0.753644 0.154811 -0.0345342 0.753644 0.501 0.549 0.518 0.436 0.541 0.572 0.505 0.547 0.565 0.593 0.501 0.602 
OG0004977 0.250037 0.00962085 0.579193 0.212641 0.0373956 0.0322874 0.240416 0.0277748 0.0322874 0.417 0.535 0.358 0.358 0.459 0.571 0.359 0.447 0.486 0.543 0.367 0.550 
OG0004978 0.543239 0.0381464 0.29055 0.489301 0.0539387 0.172904 0.505093 0.0157922 0.172904 0.420 0.493 0.450 0.318 0.508 0.587 0.454 0.481 0.493 0.577 0.442 0.461 
OG0004979 0.23355 0.0227591 0.270848 0.204124 0.0294259 0.145997 0.210791 0.00666677 0.145997 0.470 0.574 0.418 0.418 0.545 0.599 0.428 0.607 0.548 0.578 0.429 0.636 
OG0004981 0.297004 0.030873 0.208253 0.243416 0.0535887 0.0380468 0.266131 0.0227157 0.0380468 0.408 0.454 0.366 0.405 0.436 0.470 0.345 0.494 0.398 0.446 0.327 0.421 
OG0004982 0.23013 0.039739 0.0109045 0.225237 0.00489361 0.7845 0.190391 -0.0348454 0.7845 0.396 0.490 0.337 0.362 0.435 0.497 0.352 0.457 0.478 0.522 0.338 0.573 
OG0004983 0.614149 0.10029 0.00051585 0.543716 0.0704333 0.0222641 0.513859 -0.0298565 0.0222641 0.420 0.526 0.354 0.380 0.441 0.539 0.342 0.443 0.468 0.569 0.356 0.479 
OG0004984 0.432376 0.00971924 0.710915 0.415485 0.0168906 0.526301 0.422657 0.00717135 0.526301 0.404 0.527 0.325 0.360 0.443 0.539 0.327 0.463 0.440 0.518 0.338 0.465 
OG0004987 0.542654 -0.0142989 0.797729 0.487252 0.0554021 0.318423 0.556953 0.069701 0.318423 0.411 0.477 0.387 0.369 0.474 0.523 0.403 0.497 0.481 0.505 0.408 0.532 
OG0004988 0.261333 -0.00473792 0.772752 0.241653 0.0196802 0.227591 0.266071 0.0244181 0.227591 0.403 0.522 0.352 0.334 0.446 0.513 0.379 0.444 0.445 0.524 0.369 0.441 
OG0004990 0.342423 0.0854227 0.00184921 0.258354 0.0840688 0.00353589 0.257 -0.00135391 0.00353589 0.416 0.491 0.430 0.327 0.516 0.535 0.400 0.614 0.465 0.537 0.403 0.455 
OG0004991 0.19896 0.0551853 1.7217e-07 0.144615 0.0543456 5.95834e-07 0.143775 -0.000839684 5.95834e-07 0.413 0.528 0.347 0.365 0.444 0.528 0.339 0.466 0.476 0.553 0.350 0.524 
OG0004992 0.175311 0.00277582 0.896106 0.207639 -0.0323278 0.217469 0.172535 -0.0351037 0.217469 0.385 0.497 0.309 0.349 0.434 0.519 0.312 0.471 0.402 0.521 0.284 0.400 
OG0004993 0.482348 0.166101 0.0492924 0.373504 0.108843 0.169517 0.316246 -0.0572579 0.169517 0.397 0.548 0.214 0.429 0.414 0.530 0.280 0.432 0.444 0.563 0.286 0.484 
OG0004995 0.395097 0.0581731 0.0126317 0.352835 0.0422624 0.0776873 0.336924 -0.0159107 0.0776873 0.404 0.495 0.385 0.333 0.471 0.547 0.366 0.498 0.473 0.570 0.376 0.474 
OG0004996 0.47365 0.09872 0.0990954 0.329341 0.144309 0.0122566 0.37493 0.0455893 0.0122566 0.359 0.389 0.333 0.356 0.416 0.446 0.336 0.467 0.433 0.478 0.311 0.511 
OG0004998 0.160609 0.00304773 0.922828 0.181406 -0.020797 0.482413 0.157561 -0.0238447 0.482413 0.459 0.486 0.432 0.459 0.474 0.503 0.419 0.500 0.486 0.568 0.450 0.441 
OG0004999 0.512466 0.160574 1e-07 0.387398 0.125068 1.17308e-05 0.351892 -0.0355054 1.17308e-05 0.426 0.574 0.369 0.336 0.470 0.544 0.373 0.493 0.513 0.567 0.375 0.596 
OG0005000 0.32507 0.0307648 0.496134 0.298871 0.0261991 0.586727 0.294305 -0.00456571 0.586727 0.379 0.409 0.443 0.284 0.488 0.462 0.423 0.580 0.549 0.542 0.436 0.670 
OG0005002 NA NA NA NA NA NA NA NA NA -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 
OG0005004 0.430902 0.17529 1e-07 0.234662 0.19624 1e-07 0.255613 0.0209503 1e-07 0.391 0.431 0.368 0.373 0.453 0.497 0.351 0.510 0.454 0.474 0.352 0.537 
OG0005005 0.146329 0.0381731 0.0480207 0.104909 0.0414199 0.0487113 0.108156 0.00324679 0.0487113 0.425 0.560 0.381 0.333 0.478 0.577 0.357 0.499 0.481 0.591 0.365 0.488 
OG0005006 0.580525 0.102897 0.0454638 0.438899 0.141626 0.00592362 0.477628 0.0387294 0.00592362 0.399 0.511 0.307 0.380 0.450 0.623 0.336 0.392 0.453 0.659 0.314 0.384 
OG0005008 0.336174 0.0394876 0.0672588 0.285688 0.0504854 0.0360654 0.296686 0.0109978 0.0360654 0.416 0.509 0.424 0.316 0.492 0.534 0.461 0.482 0.452 0.495 0.442 0.419 
OG0005009 0.591315 0.0454835 0.525129 0.469527 0.121788 0.0646356 0.545832 0.0763043 0.0646356 0.387 0.481 0.407 0.272 0.438 0.481 0.406 0.426 0.462 0.527 0.379 0.481 
OG0005010 0.351264 0.0193091 0.430506 0.338153 0.0131113 0.629829 0.331955 -0.00619784 0.629829 0.396 0.502 0.351 0.334 0.464 0.508 0.385 0.500 0.418 0.525 0.362 0.366 
OG0005012 0.838895 0.225986 0.000675374 0.609177 0.229719 0.00101435 0.612909 0.00373262 0.00101435 0.358 0.473 0.247 0.355 0.400 0.493 0.280 0.427 0.409 0.502 0.292 0.432 
OG0005014 0.531972 0.109848 0.00309421 0.405762 0.126211 0.0010719 0.422124 0.0163621 0.0010719 0.396 0.624 0.272 0.291 0.436 0.619 0.298 0.391 0.418 0.595 0.258 0.401 
OG0005015 0.276284 -0.000810507 0.986257 0.240866 0.0354188 0.424694 0.277095 0.0362293 0.424694 0.436 0.400 0.492 0.415 0.506 0.454 0.481 0.583 0.540 0.497 0.482 0.641 
OG0005017 0.697162 0.142774 0.000101272 0.549001 0.148161 7.74783e-05 0.554388 0.00538707 7.74783e-05 0.417 0.483 0.444 0.324 0.540 0.565 0.440 0.614 0.580 0.548 0.438 0.752 
OG0005018 0.401476 -0.0282444 0.260033 0.386651 0.0148251 0.568256 0.429721 0.0430695 0.568256 0.388 0.516 0.309 0.338 0.466 0.535 0.330 0.532 0.426 0.532 0.333 0.413 
OG0005019 0.211761 0.0620085 0.035392 0.154037 0.0577244 0.0531857 0.149753 -0.00428413 0.0531857 0.425 0.475 0.412 0.388 0.515 0.487 0.412 0.645 0.476 0.525 0.404 0.500 
OG0005020 0.282461 0.0306769 0.0687068 0.242019 0.040442 0.0182184 0.251784 0.00976503 0.0182184 0.422 0.546 0.360 0.360 0.455 0.549 0.379 0.436 0.465 0.557 0.378 0.462 
OG0005022 0.597917 -0.00538602 0.943634 0.607161 -0.00924435 0.905676 0.603303 -0.00385833 0.905676 0.358 0.444 0.358 0.272 0.447 0.520 0.372 0.449 0.343 0.366 0.309 0.354 
OG0005025 0.494513 0.110559 0.000583323 0.404441 0.0900723 0.00522931 0.383954 -0.0204869 0.00522931 0.408 0.448 0.404 0.372 0.464 0.458 0.399 0.535 0.498 0.456 0.392 0.646 
OG0005026 0.0979227 0.00843175 0.634743 0.0890283 0.00889434 0.651742 0.0894909 0.00046259 0.651742 0.418 0.646 0.329 0.278 0.482 0.595 0.354 0.497 0.453 0.624 0.346 0.388 
OG0005027 0.356437 0.190479 1e-07 0.183405 0.173032 1e-07 0.165958 -0.0174468 1e-07 0.560 0.582 0.411 0.687 0.464 0.543 0.401 0.447 0.481 0.543 0.402 0.499 
OG0005028 0.596953 0.0131906 0.825655 0.604348 -0.00739528 0.901041 0.583762 -0.0205859 0.901041 0.392 0.421 0.377 0.377 0.500 0.485 0.365 0.651 0.510 0.485 0.433 0.611 
OG0005029 0.190256 0.00802665 0.713146 0.163529 0.0267268 0.176809 0.18223 0.0187002 0.176809 0.382 0.486 0.289 0.370 0.465 0.483 0.303 0.610 0.441 0.513 0.314 0.497 
OG0005030 0.423119 -0.00706388 0.850759 0.365806 0.0573125 0.0969127 0.430183 0.0643764 0.0969127 0.410 0.581 0.309 0.340 0.445 0.565 0.308 0.461 0.407 0.527 0.314 0.380 
OG0005031 0.433917 0.062505 0.0251488 0.402014 0.0319034 0.283043 0.371412 -0.0306016 0.283043 0.414 0.488 0.401 0.353 0.453 0.528 0.375 0.457 0.463 0.517 0.384 0.487 
OG0005032 0.448666 0.0680333 0.127845 0.438261 0.0104042 0.822428 0.380632 -0.0576291 0.822428 0.376 0.500 0.333 0.294 0.430 0.468 0.365 0.455 0.438 0.540 0.376 0.399 
OG0005033 0.420905 0.0941407 0.0516584 0.285991 0.134914 0.00514813 0.326765 0.0407735 0.00514813 0.359 0.427 0.325 0.325 0.438 0.470 0.387 0.457 0.463 0.496 0.370 0.524 
OG0005034 0.208111 0.0872306 0.00777039 0.133892 0.0742182 0.0203124 0.12088 -0.0130124 0.0203124 0.395 0.541 0.276 0.367 0.440 0.554 0.309 0.458 0.467 0.571 0.313 0.517 
OG0005036 0.81318 0.0580702 0.366615 0.59094 0.22224 0.000348116 0.75511 0.16417 0.000348116 0.360 0.504 0.272 0.303 0.430 0.584 0.283 0.422 0.462 0.551 0.281 0.554 
OG0005038 0.266243 0.0309052 0.304321 0.243003 0.0232398 0.431714 0.235338 -0.00766541 0.431714 0.395 0.524 0.252 0.408 0.413 0.496 0.266 0.477 0.458 0.570 0.272 0.534 
OG0005040 0.923213 0.15289 0.133389 0.73785 0.185363 0.104925 0.770324 0.0324734 0.104925 0.383 0.564 0.255 0.330 0.457 0.528 0.294 0.549 0.408 0.574 0.245 0.404 
OG0005041 0.42828 0.0230152 0.555268 0.391366 0.0369143 0.368098 0.405265 0.0138992 0.368098 0.395 0.508 0.331 0.346 0.443 0.553 0.347 0.428 0.444 0.541 0.379 0.413 
OG0005042 0.990514 0.300996 0.00202558 0.71504 0.275473 0.00868767 0.689517 -0.0255231 0.00868767 0.357 0.337 0.326 0.407 0.431 0.472 0.392 0.429 0.425 0.500 0.333 0.442 
OG0005045 0.283857 -0.0738309 0.0390903 0.290988 -0.00713077 0.840261 0.357688 0.0667001 0.840261 0.418 0.538 0.340 0.377 0.452 0.529 0.340 0.488 0.442 0.566 0.343 0.418 
OG0005047 0.548986 0.182279 6.29411e-07 0.388764 0.160221 1.96819e-05 0.366707 -0.0220577 1.96819e-05 0.407 0.524 0.339 0.358 0.470 0.542 0.342 0.527 0.453 0.509 0.357 0.494 
OG0005048 0.535487 -0.0372335 0.49764 0.561515 -0.026028 0.624841 0.57272 0.0112055 0.624841 0.427 0.523 0.328 0.430 0.430 0.528 0.300 0.463 0.414 0.539 0.273 0.430 
OG0005052 0.296475 0.0304157 0.0515037 0.263922 0.0325522 0.0339203 0.266059 0.00213642 0.0339203 0.418 0.511 0.390 0.354 0.475 0.546 0.400 0.480 0.506 0.563 0.388 0.568 
OG0005054 0.262389 0.0957159 0.0185281 0.185323 0.0770665 0.0528162 0.166674 -0.0186494 0.0528162 0.391 0.449 0.275 0.449 0.421 0.453 0.275 0.536 0.414 0.483 0.295 0.464 
OG0005057 0.213659 0.0126742 0.584335 0.191611 0.0220479 0.368226 0.200985 0.0093737 0.368226 0.422 0.560 0.327 0.380 0.462 0.521 0.318 0.547 0.449 0.569 0.340 0.438 
OG0005059 0.407846 0.0578146 0.0727797 0.376587 0.0312589 0.341702 0.350031 -0.0265557 0.341702 0.386 0.534 0.326 0.299 0.484 0.585 0.378 0.490 0.489 0.585 0.389 0.493 
OG0005060 0.165914 -0.00510685 0.712131 0.150049 0.0158646 0.271709 0.171021 0.0209714 0.271709 0.409 0.487 0.415 0.326 0.496 0.514 0.439 0.535 0.441 0.510 0.429 0.385 
OG0005064 0.532428 0.180369 0.0001241 0.3338 0.198628 4.21235e-05 0.352059 0.0182588 4.21235e-05 0.398 0.446 0.468 0.281 0.467 0.450 0.456 0.495 0.500 0.410 0.427 0.662 
OG0005065 0.25047 0.00832903 0.75633 0.210359 0.0401108 0.119835 0.242141 0.0317818 0.119835 0.443 0.506 0.400 0.424 0.486 0.543 0.427 0.488 0.483 0.545 0.425 0.478 
OG0005066 0.408414 0.0211032 0.51764 0.414884 -0.00647017 0.86259 0.387311 -0.0275733 0.86259 0.403 0.565 0.306 0.339 0.468 0.606 0.331 0.466 0.444 0.599 0.346 0.389 
OG0005067 0.383331 0.00679928 0.841225 0.344626 0.0387047 0.278856 0.376532 0.0319054 0.278856 0.399 0.561 0.346 0.290 0.453 0.533 0.346 0.481 0.389 0.461 0.368 0.340 
OG0005068 0.732721 0.0473834 0.490302 0.696342 0.0363789 0.596879 0.685338 -0.0110044 0.596879 0.411 0.535 0.374 0.323 0.425 0.551 0.327 0.398 0.402 0.515 0.327 0.364 
OG0005069 0.177327 0.0219741 0.342967 0.141017 0.0363102 0.112457 0.155353 0.0143361 0.112457 0.413 0.516 0.373 0.349 0.450 0.562 0.377 0.413 0.429 0.524 0.373 0.389 
OG0005070 0.472576 0.0706761 0.0802738 0.371439 0.101136 0.0131182 0.401899 0.0304602 0.0131182 0.405 0.564 0.390 0.262 0.498 0.625 0.424 0.445 0.453 0.558 0.424 0.376 
OG0005071 0.348152 0.0533584 0.00209258 0.294792 0.0533598 0.00287065 0.294794 1.4668e-06 0.00287065 0.401 0.477 0.349 0.377 0.448 0.511 0.362 0.472 0.461 0.530 0.369 0.483 
OG0005072 0.294726 0.0917155 0.000678236 0.258296 0.0364299 0.229764 0.20301 -0.0552855 0.229764 0.421 0.515 0.376 0.371 0.484 0.575 0.429 0.449 0.505 0.569 0.399 0.548 
OG0005073 0.498621 0.126132 0.00269885 0.372219 0.126402 0.00484406 0.372489 0.000269599 0.00484406 0.387 0.480 0.354 0.326 0.447 0.549 0.382 0.409 0.430 0.520 0.383 0.387 
OG0005074 0.260149 0.106345 2.14337e-06 0.153549 0.106601 3.2903e-06 0.153804 0.000255755 3.2903e-06 0.377 0.414 0.340 0.377 0.470 0.499 0.362 0.550 0.473 0.504 0.358 0.557 
OG0005075 0.300617 0.0246032 0.62361 0.290224 0.0103935 0.830635 0.276014 -0.0142097 0.830635 0.418 0.525 0.424 0.305 0.528 0.657 0.477 0.449 0.478 0.610 0.452 0.373 
OG0005077 0.434172 0.0930301 0.00128867 0.370349 0.0638236 0.0262107 0.341142 -0.0292065 0.0262107 0.421 0.532 0.279 0.451 0.453 0.503 0.300 0.555 0.448 0.538 0.286 0.521 
OG0005078 0.10371 0.00199969 0.917986 0.0756446 0.0280656 0.122841 0.10171 0.0260659 0.122841 0.436 0.513 0.376 0.419 0.493 0.575 0.350 0.552 0.473 0.558 0.368 0.493 
OG0005080 0.384056 0.0686477 0.018382 0.33943 0.0446261 0.184127 0.315409 -0.0240216 0.184127 0.453 0.545 0.370 0.442 0.479 0.532 0.387 0.517 0.469 0.529 0.376 0.501 
OG0005081 0.493034 0.0283499 0.371266 0.487729 0.0053056 0.872733 0.464684 -0.0230443 0.872733 0.409 0.473 0.412 0.341 0.468 0.476 0.448 0.482 0.464 0.534 0.429 0.428 
OG0005082 0.584497 0.137489 0.0142559 0.472376 0.112121 0.0533701 0.447008 -0.0253682 0.0533701 0.409 0.455 0.318 0.455 0.438 0.485 0.353 0.475 0.419 0.455 0.376 0.427 
OG0005085 0.0868349 0.0165454 0.146825 0.091193 -0.00435808 0.744216 0.0702895 -0.0209035 0.744216 0.417 0.557 0.409 0.287 0.488 0.565 0.400 0.499 0.456 0.572 0.417 0.378 
OG0005086 0.680446 -0.0585266 0.171916 0.722884 -0.0424375 0.372164 0.738973 0.0160891 0.372164 0.396 0.479 0.386 0.324 0.470 0.514 0.434 0.461 0.450 0.506 0.384 0.459 
OG0005088 0.441637 0.251877 1.20542e-07 0.200562 0.241075 3.76987e-07 0.18976 -0.0108018 3.76987e-07 0.448 0.538 0.420 0.387 0.491 0.527 0.426 0.518 0.453 0.527 0.412 0.420 
OG0005090 0.455458 -0.00436426 0.888493 0.48618 -0.0307218 0.372558 0.459822 -0.0263575 0.372558 0.346 0.447 0.289 0.302 0.500 0.585 0.369 0.546 0.446 0.518 0.332 0.488 
OG0005092 0.488337 0.124986 0.00907807 0.343443 0.144894 0.00192203 0.36335 0.0199076 0.00192203 0.433 0.538 0.408 0.354 0.494 0.548 0.457 0.477 0.467 0.549 0.423 0.428 
OG0005093 0.483426 -0.0449797 0.522573 0.412158 0.0712686 0.297065 0.528406 0.116248 0.297065 0.384 0.515 0.288 0.348 0.446 0.500 0.396 0.443 0.443 0.556 0.414 0.359 
OG0005094 0.151783 0.0200796 0.440659 0.118786 0.0329975 0.180459 0.131704 0.0129179 0.180459 0.344 0.433 0.244 0.356 0.411 0.486 0.254 0.493 0.375 0.433 0.274 0.419 
OG0005095 0.582596 0.0903372 0.114813 0.544159 0.0384374 0.586442 0.492259 -0.0518998 0.586442 0.462 0.438 0.531 0.417 0.481 0.435 0.520 0.488 0.490 0.441 0.514 0.514 
OG0005096 0.225094 0.0400622 0.0686129 0.171998 0.0530956 0.0110448 0.185032 0.0130334 0.0110448 0.423 0.613 0.330 0.325 0.478 0.572 0.334 0.529 0.479 0.608 0.341 0.487 
OG0005097 0.255875 -0.0117856 0.671952 0.245881 0.00999474 0.701153 0.267661 0.0217803 0.701153 0.374 0.421 0.268 0.432 0.437 0.519 0.329 0.463 0.453 0.537 0.358 0.463 
OG0005098 0.264574 0.0337299 0.144538 0.256148 0.00842548 0.74407 0.230844 -0.0253044 0.74407 0.401 0.493 0.368 0.341 0.428 0.520 0.335 0.428 0.435 0.564 0.339 0.402 
OG0005099 0.182991 0.0508443 0.00770142 0.111555 0.0714365 5.99737e-05 0.132147 0.0205922 5.99737e-05 0.459 0.553 0.437 0.386 0.460 0.509 0.442 0.430 0.482 0.524 0.448 0.474 
OG0005100 0.377911 0.0368569 0.315681 0.313384 0.0645265 0.0703589 0.341054 0.0276696 0.0703589 0.355 0.444 0.325 0.298 0.450 0.553 0.325 0.472 0.408 0.490 0.358 0.377 
OG0005101 0.467115 0.105217 0.00169635 0.350555 0.11656 0.000510584 0.361898 0.0113431 0.000510584 0.413 0.507 0.383 0.349 0.421 0.474 0.392 0.397 0.451 0.509 0.389 0.456 
OG0005103 0.465445 0.0548477 0.501462 0.304405 0.16104 0.0387689 0.410597 0.106192 0.0387689 0.355 0.457 0.283 0.326 0.395 0.416 0.302 0.467 0.394 0.457 0.319 0.406 
OG0005104 0.334178 0.0169042 0.591987 0.261048 0.0731307 0.0258026 0.317274 0.0562266 0.0258026 0.396 0.585 0.252 0.352 0.441 0.612 0.218 0.492 0.421 0.604 0.258 0.403 
OG0005105 0.232994 0.000222021 0.994922 0.235325 -0.00233146 0.943086 0.232772 -0.00255348 0.943086 0.360 0.442 0.302 0.337 0.394 0.494 0.267 0.420 0.394 0.527 0.291 0.364 
OG0005108 0.513094 0.0405159 0.48947 0.474116 0.0389775 0.51563 0.472578 -0.0015384 0.51563 0.440 0.521 0.479 0.319 0.526 0.638 0.515 0.424 0.521 0.633 0.482 0.448 
OG0005109 0.542375 0.018344 0.600106 0.619853 -0.0774784 0.0707602 0.524031 -0.0958225 0.0707602 0.429 0.458 0.498 0.330 0.539 0.581 0.523 0.513 0.472 0.479 0.520 0.417 
OG0005110 0.163253 0.00523836 0.761532 0.146816 0.0164369 0.358523 0.158015 0.0111985 0.358523 0.432 0.542 0.341 0.413 0.488 0.514 0.345 0.605 0.492 0.546 0.343 0.587 
OG0005111 0.22808 0.0395017 0.377451 0.222642 0.00543825 0.903909 0.188578 -0.0340635 0.903909 0.450 0.625 0.400 0.325 0.469 0.638 0.366 0.403 0.486 0.625 0.375 0.458 
OG0005113 0.290103 -0.00921502 0.777472 0.321853 -0.0317504 0.270777 0.299318 -0.0225354 0.270777 0.420 0.550 0.382 0.328 0.474 0.573 0.385 0.463 0.433 0.514 0.356 0.427 
OG0005116 0.0555797 -0.00697298 0.544845 0.0530594 0.00252032 0.817811 0.0625527 0.0094933 0.817811 0.430 0.505 0.439 0.346 0.500 0.519 0.430 0.551 0.490 0.533 0.421 0.517 
OG0005120 0.830881 -0.128061 0.421802 0.736284 0.0945975 0.481663 0.958942 0.222658 0.481663 0.392 0.471 0.333 0.373 0.440 0.507 0.304 0.507 0.405 0.536 0.281 0.399 
OG0005121 0.307642 0.106461 0.00178647 0.181246 0.126396 0.00041308 0.201181 0.0199353 0.00041308 0.409 0.567 0.351 0.309 0.427 0.526 0.330 0.424 0.426 0.515 0.323 0.440 
OG0005122 0.446784 -0.00717955 0.864304 0.463683 -0.0168985 0.686111 0.453964 -0.00971895 0.686111 0.411 0.503 0.351 0.377 0.463 0.508 0.367 0.514 0.418 0.461 0.375 0.417 
OG0005123 0.496956 -5.31724e-05 0.998876 0.554843 -0.0578868 0.189545 0.497009 -0.0578337 0.189545 0.412 0.456 0.423 0.356 0.483 0.451 0.435 0.565 0.435 0.432 0.427 0.445 
OG0005124 0.245582 0.172767 1e-07 0.0699666 0.175616 1e-07 0.0728155 0.00284881 1e-07 0.414 0.481 0.398 0.364 0.437 0.500 0.374 0.437 0.449 0.528 0.395 0.426 
OG0005129 0.576587 0.131799 0.0320362 0.385134 0.191453 0.00155511 0.444788 0.0596549 0.00155511 0.386 0.490 0.343 0.324 0.491 0.542 0.366 0.565 0.446 0.539 0.359 0.438 
OG0005130 0.334117 0.0772935 0.00114309 0.227475 0.106642 7.5666e-06 0.256823 0.0293487 7.5666e-06 0.406 0.491 0.368 0.359 0.434 0.475 0.365 0.464 0.452 0.533 0.356 0.466 
OG0005133 0.178168 0.0870162 0.00161593 0.0940664 0.0841013 0.00638225 0.0911515 -0.00291489 0.00638225 0.444 0.494 0.395 0.444 0.505 0.543 0.383 0.590 0.531 0.539 0.395 0.658 
OG0005135 0.809911 0.28912 1e-07 0.520348 0.289563 1e-07 0.520792 0.00044355 1e-07 0.381 0.515 0.304 0.324 0.434 0.493 0.336 0.473 0.420 0.487 0.338 0.436 
